KEY,neutral,angry,happy,sad,emocao_predominante,audio_valence
1_S10E19_252_u,1.0,6.579594724956395e-13,5.782492706885023e-08,2.345940941506086e-10,neutral,5.7589675015227125e-08
1_S10E21_151_u,1.6719818063393177e-07,3.467469156248626e-08,0.9999998807907104,9.44611056041822e-12,happy,0.9999998461065728
1_S10E21_200_u,5.930429480827115e-10,3.919144869746205e-11,1.0,7.558755704684117e-12,happy,0.9999999999532498
1_S10E23_165_u,1.0,4.726140034883031e-10,5.396443292227104e-10,1.4689245913385163e-12,neutral,6.556140114306885e-11
1_S11E01_100_u,3.4743148802363066e-08,1.3299826517876312e-11,1.0,1.6407689443220796e-11,happy,0.9999999999702924
1_S11E01_222_u,0.9999756813049316,1.1678622478805689e-11,2.4288285203510895e-05,8.161522152549949e-11,neutral,2.428819190966689e-05
1_S11E01_337_u,0.013484918512403965,1.9471599679854457e-11,0.9865147471427917,3.7945014241813624e-07,happy,0.9865143676731777
1_S11E01_400_u,4.081813879952545e-12,1.0,3.186387959042136e-11,3.483017910546615e-13,angry,-0.9999999999684845
1_S11E01_446_u,9.044476972919213e-11,1.226254427860729e-11,1.0,8.539923976313979e-12,happy,0.9999999999791975
1_S11E02_008_u,1.0,1.671210218823216e-11,1.424872286132084e-11,7.82150733069642e-11,neutral,-8.067845263387552e-11
1_S11E02_030_u,4.307327758357182e-11,1.0,2.154844092874461e-13,7.064258845859012e-14,angry,-0.9999999999998551
1_S11E02_049_u,1.0831327501570343e-10,2.531934904792532e-11,1.0,5.260803077888898e-12,happy,0.9999999999694198
1_S11E02_127_u,0.0027264016680419445,9.218435910451905e-12,0.9972735047340393,9.330803152352019e-08,happy,0.9972734114167894
1_S11E02_205_u,0.01981469802558422,0.010079008527100086,0.970106303691864,1.941963034823857e-09,happy,0.9600272932228009
1_S11E02_299_u,6.638239003625701e-12,1.0,2.784679496541098e-13,1.7504362759615533e-13,angry,-0.9999999999998965
1_S11E03_006_u,0.9999998807907104,9.273466616832593e-08,1.8947181063683205e-12,1.56737140627472e-11,neutral,-9.274844516428231e-08
1_S11E03_067_u,1.2520175868280248e-11,1.0,1.9054673203872108e-12,9.469877817027197e-14,angry,-0.9999999999981891
1_S11E03_169_u,2.6084971960216308e-09,0.9999947547912598,5.2460318329394795e-06,4.5137288004482023e-13,angry,-0.9999895087598782
1_S11E03_220_u,1.0,1.014609316701831e-11,1.0947695874841123e-11,7.927270645469164e-11,neutral,-7.847110374686883e-11
1_S11E03_250_u,9.344558113411061e-12,1.0,7.444474724171979e-13,1.414068244009331e-13,angry,-0.999999999999397
1_S11E03_321_u,0.002155698137357831,0.9978443384170532,3.9257180839413763e-11,3.04729050153163e-12,angry,-0.9978443383808434
1_S11E03_365_u,1.5497597996572132e-11,0.9999990463256836,9.772784324013628e-07,3.87225364620325e-12,angry,-0.9999980690511234
1_S11E04_005_u,1.0,3.1977137604499717e-10,8.090359111811996e-12,4.219432962748737e-12,neutral,-3.159004498959339e-10
1_S11E04_016_u,2.3348353295205015e-07,0.7947588562965393,0.20524092018604279,5.199280936341033e-11,angry,-0.5895179361624894
1_S11E04_024_u,1.0,9.722230616057703e-13,2.465890158731554e-09,1.1220157025704225e-09,neutral,1.3429022330995258e-09
1_S11E04_067_u,1.5603827258070524e-11,1.0,4.57205779312575e-13,8.964908622313e-14,angry,-0.9999999999996325
1_S11E04_137_u,3.578269058834849e-08,6.15747730581262e-11,1.0,5.621212523232444e-11,happy,0.9999999998822131
1_S11E04_162_u,0.9808930158615112,1.3793147735086109e-09,0.019106976687908173,2.8921715022889316e-10,neutral,0.01910697501937625
1_S11E04_273_u,1.0,3.9911997318231585e-12,7.1712436336413e-12,5.9565678778295e-11,neutral,-5.6385634876476853e-11
1_S11E04_298_u,2.8615380898155962e-11,1.3313202103237831e-11,1.0,7.566271394143786e-12,happy,0.9999999999791205
1_S11E04_315_u,1.976104755385677e-07,5.2708580555727025e-11,0.9999997615814209,2.085968550669115e-11,happy,0.9999997615078526
1_S11E04_347_u,0.9040806293487549,8.447486599116871e-10,1.0464897393092087e-08,0.09591937065124512,neutral,-0.09591936103109638
1_S11E05_005_u,0.9999997615814209,2.49508985916691e-07,1.0458957255821133e-08,7.603938637600061e-13,neutral,-2.3905078905473364e-07
1_S11E05_060_u,1.0,6.720456981711143e-13,7.026597081960517e-09,1.4242877099945872e-08,neutral,-7.216952063683526e-09
1_S11E05_099_u,1.0,1.7386779949807307e-12,1.142587240099413e-11,6.351434655993415e-11,neutral,-5.3827152153920754e-11
1_S11E05_156_u,1.0,2.009671942748703e-11,2.1922855891753912e-11,1.1719405827725904e-11,neutral,-9.893269363459023e-12
1_S11E05_186_u,1.0160912324863602e-06,1.319260145571377e-09,0.999998927116394,5.1245160892499086e-11,happy,0.9999989257458888
1_S11E05_193_u,1.2903770933714309e-11,1.0,3.264505907350085e-13,1.1628926174876014e-13,angry,-0.99999999999979
1_S11E05_253_u,5.5718507065150025e-12,1.0,2.289374473416622e-13,2.0603790483637863e-13,angry,-0.9999999999999771
1_S11E05_306_u,0.9999992847442627,7.374388815151178e-07,7.35634261839202e-11,1.8196793898084263e-12,neutral,-7.373671377683237e-07
1_S11E05_343_u,6.056128688813889e-12,1.0,7.477390560027553e-13,2.0548375555349413e-13,angry,-0.9999999999994577
1_S11E05_370_u,1.2752148295658294e-11,1.0,4.0623944095805054e-13,1.0608713614610604e-13,angry,-0.9999999999996999
1_S11E05_402_u,7.727003932533894e-12,1.0,3.822669990879296e-13,1.761707235170898e-13,angry,-0.9999999999997938
1_S11E05_429_u,1.0,5.896740886378316e-13,1.1440314667821028e-10,5.294277793943536e-10,neutral,-4.1561430680478115e-10
1_S11E05_448_u,0.9999995231628418,7.373918836650617e-11,5.65173685629361e-09,4.3157720597264415e-07,neutral,-4.2599920830471705e-07
1_S11E06_003_u,2.400289862702909e-11,1.0,6.692635811864078e-13,7.478955334812992e-14,angry,-0.9999999999994056
1_S11E06_019_u,1.0,1.5054510416057099e-10,2.0373376596882764e-10,3.126916087170528e-11,neutral,2.1919500936551373e-11
1_S11E06_060_u,1.2713448072076972e-09,1.0,3.6550761874608317e-13,4.9979717765694445e-14,angry,-0.9999999999996845
1_S11E06_102_u,5.262388615145941e-12,1.0,2.9291711200682413e-13,2.0638087864111726e-13,angry,-0.9999999999999134
1_S11E06_187_u,0.9999992847442627,7.210542926627816e-13,7.180624947977776e-07,1.003240601704647e-09,neutral,7.170585331417803e-07
1_S11E06_249_u,2.0241246179164563e-11,1.888794329274468e-11,1.0,7.543186561487225e-12,happy,0.9999999999735689
1_S11E06_391_u,0.3569243550300598,0.6430756449699402,1.4742579379500853e-10,7.96281582338132e-11,angry,-0.6430756449021426
1_S11E06_410_u,1.0,4.3006738578363346e-13,2.7823983117514217e-08,1.3772989693183746e-10,neutral,2.7685823153196596e-08
1_S11E06_448_u,0.0018607156816869974,0.9981392621994019,2.9045244431813444e-08,3.0778554704902206e-10,angry,-0.998139233461943
1_S11E07_026_u,1.0,1.0506029206325262e-11,5.052263728905215e-12,9.533045360055059e-12,neutral,-1.4986810837475106e-11
1_S11E07_112_u,3.5519855945409518e-09,1.0,5.683835021565165e-13,6.06561377730977e-14,angry,-0.9999999999994922
1_S11E07_153_u,1.0,1.8342597440934583e-09,1.4548992436150265e-12,2.938093171533929e-11,neutral,-1.8621857765651825e-09
1_S11E07_161_u,1.936981824934847e-11,1.0,1.5382722222748169e-12,6.029900835374455e-14,angry,-0.9999999999985221
1_S11E07_220_u,0.9999855756759644,1.4468044355453458e-05,2.8425159361716856e-12,5.9647560328446314e-12,neutral,-1.4468047477693554e-05
1_S11E07_265_u,1.1236861441332735e-09,3.069420412282753e-11,1.0,1.784519754188807e-11,happy,0.9999999999514606
1_S11E07_271_u,0.9999985694885254,8.603559704944974e-12,2.847183395715547e-07,1.1587922017497476e-06,neutral,-8.740824657378979e-07
1_S11E07_381_u,4.000197117992599e-10,1.0,1.8482581459235148e-13,6.442111790848012e-14,angry,-0.9999999999998795
1_S11E07_405_u,0.06850133836269379,4.094313332814181e-09,0.9314985871315002,6.489657700115004e-10,happy,0.9314985823882211
1_S11E07_415_u,1.0,7.520872488155084e-13,1.2717741304513197e-09,9.844148829429855e-10,neutral,2.866071602595187e-10
1_S11E08_005_u,5.6168077133822436e-11,1.0,2.015850729614535e-13,6.244063290505517e-14,angry,-0.9999999999998608
1_S11E08_113_u,5.286646814761653e-11,6.729574675290451e-10,1.0,2.4395715482461444e-12,happy,0.9999999993246029
1_S11E08_137_u,1.0,6.04787216400976e-13,8.684486907384326e-09,1.2781966596264738e-09,neutral,7.405685460541451e-09
1_S11E08_142_u,1.5024047284040165e-10,1.0,1.0204179515249656e-11,3.161363450751922e-14,angry,-0.9999999999898274
1_S11E08_195_u,1.0,4.213586077272957e-12,3.159204148284189e-11,1.462362453352739e-10,neutral,-1.1885778992970497e-10
1_S11E08_217_u,1.5471565001368148e-11,1.0,2.323945885989581e-13,8.810665277870708e-14,angry,-0.9999999999998558
1_S11E08_283_u,1.0,7.28598084642762e-12,4.115432994389323e-10,1.2217312717055506e-09,neutral,-8.174739531130459e-10
1_S11E08_305_u,1.0,6.470380221196281e-12,4.736811203692737e-12,2.959742173569424e-11,neutral,-3.1330990753197785e-11
1_S11E08_351_u,0.19405929744243622,0.00024185271468013525,0.8056988716125488,2.812274302321782e-10,happy,0.8054570186166412
1_S11E08_428_u,0.7915633916854858,0.20843634009361267,2.4713619950489374e-07,2.2440469038542687e-08,neutral,-0.2084361153978822
1_S11E10_009_u,1.7240326499745606e-08,1.0,1.4777591585309058e-13,2.1938981393295615e-13,angry,-1.0000000000000715
1_S11E10_062_u,0.0011137021938338876,0.9988862872123718,8.831617728799479e-12,2.5233556563697412e-12,angry,-0.9988862872060635
1_S11E10_143_u,1.910834823704022e-09,1.0,1.1240050556970971e-10,6.996101153912068e-14,angry,-0.9999999998876694
1_S11E10_228_u,9.520086052816623e-09,1.0,1.0607080535088298e-12,4.7226975883598796e-14,angry,-0.9999999999989866
1_S11E10_240_u,0.9977598190307617,5.720339566611665e-12,0.0022401122841984034,4.448424917313787e-08,neutral,0.0022400677942288907
1_S11E10_249_u,1.0,1.4369978731249011e-12,1.5204648304290025e-11,1.6614602749154272e-10,neutral,-1.523783770603776e-10
1_S11E10_297_u,0.9870489239692688,6.884105374638239e-08,0.012950938194990158,1.1162976099043931e-10,neutral,0.01295086924230665
1_S11E10_309_u,4.118576146794339e-09,1.0,3.3728190596341023e-13,5.811566234758397e-14,angry,-0.9999999999997209
1_S11E10_337_u,1.0,1.1821592966684835e-12,5.05585261156849e-11,6.075792091664312e-10,neutral,-5.582028423474147e-10
1_S11E10_432_u,2.0524539934285713e-07,8.559507269634281e-12,0.9999997615814209,1.628575330148152e-10,happy,0.9999997614100039
1_S11E10_461_u,1.0,6.250218658604423e-12,1.9019679928233835e-11,1.5327268620968226e-10,neutral,-1.4050322494005285e-10
1_S11E11_024_u,1.0,3.2872508968356806e-12,1.7008498776061032e-11,1.6452071649464273e-10,neutral,-1.5079946861541738e-10
1_S11E11_055_u,5.995295839639203e-12,1.0,5.380258413269223e-13,1.1206018209718172e-13,angry,-0.9999999999995741
1_S11E11_077_u,2.455516345811759e-10,3.800332010889251e-12,1.0,8.152478692124987e-11,happy,0.9999999999146749
1_S11E11_098_u,1.0,1.9045917187127115e-12,5.0849428834265353e-11,8.893086961281327e-11,neutral,-3.9986032497260626e-11
1_S11E11_127_u,1.0,7.349720875307608e-13,1.740930399840579e-09,2.174902619112018e-10,neutral,1.5227051658418464e-09
1_S11E11_182_u,1.0629708918630243e-11,6.543283276316814e-11,1.0,5.48029070041034e-12,happy,0.9999999999290868
1_S11E11_217_u,1.4051489927169314e-07,0.9999998807907104,2.565524832506827e-12,6.935859493076985e-14,angry,-0.9999998807882143
1_S11E11_301_u,0.9791756868362427,1.026514429014469e-10,0.020824287086725235,9.393856359452002e-09,neutral,0.020824277590217433
1_S11E11_343_u,0.9999901056289673,9.822775609791279e-06,6.343886838067192e-08,8.530186106081583e-12,neutral,-9.759345271596713e-06
1_S11E11_403_u,2.924166811468787e-11,8.288284121527045e-12,1.0,1.1447883439819062e-11,happy,0.9999999999802638
1_S11E12_038_u,1.6697192239956138e-11,6.637457250491252e-11,1.0,4.475443019652525e-12,happy,0.99999999992915
1_S11E12_237_u,3.600767947697925e-11,1.0,2.4747432293519e-13,7.599832357397043e-14,angry,-0.9999999999998285
1_S11E12_279_u,1.0,2.739704947282706e-12,2.4983785873455844e-11,1.37936523314508e-10,neutral,-1.1569244238833487e-10
1_S11E12_290_u,1.0,6.275306663194868e-11,1.0485690440931172e-11,8.670785443809503e-12,neutral,-6.093816163482701e-11
1_S11E13_001_u,4.146696180873377e-11,1.0,2.1864454691211677e-13,6.455568095061273e-14,angry,-0.999999999999846
1_S11E13_211_u,7.290021919459377e-09,0.9999998807907104,6.644091143925834e-08,2.020312736550345e-12,angry,-0.9999998143518193
1_S11E13_362_u,1.0,3.466938736096381e-09,4.1128945582613596e-08,4.596174569410083e-12,neutral,3.7657410671947805e-08
1_S11E16_170_u,0.0006070515955798328,1.0357307234087898e-09,0.9993929862976074,2.233610518764806e-10,happy,0.9993929850385157
1_S11E18_206_u,0.9993230104446411,7.75641417760653e-09,0.0006769593455828726,9.904133069227328e-10,neutral,0.0006769505987553881
1_S11E19_030_u,5.790615383027831e-12,1.0,6.177704832063813e-13,1.349357230768719e-13,angry,-0.9999999999995173
1_S11E19_143_u,0.7685993909835815,0.23140060901641846,1.1010124756349882e-10,4.885639115492779e-11,neutral,-0.23140060895517361
1_S11E20_143_u,6.816823494570912e-11,1.6235566710487426e-11,1.0,4.805306760141681e-12,happy,0.9999999999789592
1_S11E20_332_u,3.115037561229883e-09,1.6115766707236467e-11,1.0,1.2347341031559989e-11,happy,0.9999999999715369
1_S11E21_080_u,1.0,3.0622728745127725e-12,1.0988426314695321e-11,3.438046722314958e-11,neutral,-2.6454313782967032e-11
1_S11E21_201_u,1.0,8.329366363302171e-11,2.5222129940161153e-11,2.3573776611329755e-11,neutral,-8.164531030419031e-11
1_S11E22_069_u,0.9999769926071167,1.6828937077661976e-05,6.219946499186335e-06,1.7361997256548634e-11,neutral,-1.0609007940472898e-05
1_S11E22_149_u,0.9999085664749146,9.137829329119995e-05,3.017893920875814e-11,1.8289760331247074e-11,neutral,-9.137828140202107e-05
1_S11E22_205_u,1.0341786804701769e-07,0.9999998807907104,1.4000270942560178e-09,1.1166843274720839e-13,angry,-0.999999879390795
1_S11E22_260_u,3.639944770839065e-05,4.630465255672789e-08,0.999963641166687,6.900480187255198e-11,happy,0.9999635947930297
1_S11E23_048_u,9.726668255549686e-12,1.0,3.9812532610927764e-13,1.300560814642207e-13,angry,-0.999999999999732
1_S11E24_338_u,1.4184458295429803e-11,1.0,1.2465246933615615e-12,1.3399473045884458e-13,angry,-0.9999999999988873
1_S12E01_111_u,1.3641606528835837e-05,0.9999864101409912,7.395262735521158e-10,9.363927818903384e-13,angry,-0.9999864094024014
1_S12E01_139_u,0.1449914127588272,0.855008602142334,4.817650722799272e-10,1.5849387774435897e-11,angry,-0.8550086016764183
1_S12E01_150_u,0.17403362691402435,7.463880902225384e-11,0.8259662389755249,8.131207351880221e-08,happy,0.8259661575888125
1_S12E01_248_u,0.9999135732650757,3.355716593489433e-09,8.639042061986402e-05,6.127165441682791e-11,neutral,8.638700363161611e-05
1_S12E01_268_u,1.0,6.180427263718924e-13,9.226629182901291e-11,1.403248739428875e-09,neutral,-1.311600490326234e-09
1_S12E01_274_u,3.132367965008598e-07,0.9999996423721313,8.994978373255691e-11,8.702353837541921e-10,angry,-0.999999643152417
1_S12E01_297_u,4.715528315046846e-12,1.0,5.320065134956087e-12,1.6838983820603032e-13,angry,-0.9999999999948482
1_S12E01_325_u,2.653203490243783e-10,1.0,5.790048887392707e-13,4.6644190110833525e-14,angry,-0.9999999999994676
1_S12E01_332_u,1.0,1.7768279902963258e-10,6.858780210450277e-11,3.002750825764622e-12,neutral,-1.1209774775089443e-10
1_S12E01_339_u,0.9999998807907104,1.4434668738072531e-12,9.651196108961813e-08,1.57701478542549e-08,neutral,8.074036976848942e-08
1_S12E02_006_u,0.998387336730957,2.8548116648430266e-10,0.001611485960893333,1.2328259799687658e-06,neutral,0.0016102528494321977
1_S12E02_105_u,1.0,1.019997129293737e-12,1.3374930329934642e-10,3.043328922203159e-10,neutral,-1.716035860502632e-10
1_S12E02_118_u,0.9969140291213989,2.3900818824085235e-11,0.003085984382778406,5.983157524980243e-09,neutral,0.0030859783757200623
1_S12E02_204_u,1.0,1.0034947699189e-11,8.27586870560948e-12,3.7361950339098726e-11,neutral,-3.912102933267825e-11
1_S12E02_228_u,1.0,1.0657277144110466e-11,9.567618398931277e-12,8.500498915875454e-12,neutral,-9.590157661054644e-12
1_S12E02_262_u,1.0,2.6527352363359125e-12,5.77674019730523e-11,1.5622865501274674e-10,neutral,-1.0111398827603035e-10
1_S12E02_274_u,1.0,4.216656971506305e-12,5.735370078169266e-12,2.637429857843543e-11,neutral,-2.4855585471772468e-11
1_S12E02_358_u,1.0,1.1390029544533498e-12,3.1146418777439067e-11,3.3094305074143904e-10,neutral,-3.009356349184533e-10
1_S12E02_385_u,1.5493135663291469e-09,2.426091860741053e-08,1.0,3.798360497658804e-12,happy,0.999999975735283
1_S12E02_433_u,1.5026313349153497e-07,0.00017004107940010726,0.9998297691345215,3.987600874499897e-11,happy,0.9996597280152454
1_S12E02_443_u,0.9999997615814209,2.8410171350884417e-12,1.4657255853478546e-08,2.103325726920957e-07,neutral,-1.9567815785575225e-07
1_S12E02_466_u,2.8357661704947468e-11,6.376964734045032e-07,0.9999994039535522,3.873578888202722e-11,happy,0.999998766218343
1_S12E02_471_u,3.86678258856854e-11,9.763527659967242e-12,1.0,9.509690777897983e-12,happy,0.9999999999807268
1_S12E03_061_u,1.0,2.274456664674851e-11,5.0291052572370987e-11,5.899736428560676e-12,neutral,2.16467494970618e-11
1_S12E03_095_u,8.854848232431323e-08,0.9999998807907104,1.804502380853279e-10,2.8174060713549373e-14,angry,-0.9999998806102884
1_S12E03_101_u,1.0,8.063110595868395e-11,2.999597098485296e-12,7.15181906751905e-12,neutral,-8.47833279277177e-11
1_S12E03_118_u,0.9999756813049316,2.432955261610914e-05,1.75008167679902e-11,3.7816997797146534e-12,neutral,-2.4329538896992152e-05
1_S12E03_174_u,1.0,1.772476588245142e-12,4.4212637023699486e-11,3.147477556364464e-10,neutral,-2.7230759520099207e-10
1_S12E03_195_u,5.31051036478658e-10,1.0,9.783478888136798e-11,5.996823182344638e-14,angry,-0.9999999999022252
1_S12E03_239_u,1.1662098842180058e-07,1.3288181222037565e-08,0.9999998807907104,3.092466016596518e-08,happy,0.9999998365778691
1_S12E03_263_u,3.64454438850359e-11,0.9999935626983643,6.435133400373161e-06,3.0910149440011025e-11,angry,-0.999987127595874
1_S12E03_286_u,1.0,8.014330301828188e-13,1.2858521192260497e-10,2.1046132891999747e-10,neutral,-8.267755002757532e-11
1_S12E03_310_u,2.2419294509745669e-07,0.9999997615814209,8.498711068227749e-09,1.141612168296599e-13,angry,-0.999999753082824
1_S12E03_337_u,1.4175101197000384e-11,1.0,7.749877671027472e-13,1.8799366360497394e-13,angry,-0.9999999999994131
1_S12E03_338_u,4.818109453075259e-12,1.0,2.5570916369586916e-13,1.8917598607406938e-13,angry,-0.9999999999999335
1_S12E03_380_u,1.0,1.4788088288641976e-12,4.146892251810641e-08,7.239660954061478e-11,neutral,4.139504709973693e-08
1_S12E03_410_u,1.0,4.119590953088892e-12,2.13405595278493e-11,1.8160339551598348e-11,neutral,-9.393709768379388e-13
1_S12E03_449_u,4.949339982990297e-12,1.4087186972489008e-10,1.0,9.647606498408567e-12,happy,0.9999999998494805
1_S12E04_003_u,3.635840239990529e-11,1.4314426380335199e-11,1.0,7.758104922372944e-12,happy,0.9999999999779274
1_S12E04_027_u,0.9899554252624512,3.293252823222126e-11,0.010044464841485023,1.216688900740337e-07,neutral,0.010044343139662421
1_S12E04_040_u,0.9187200665473938,5.024238802775471e-10,0.08127982914447784,5.865046759367942e-08,neutral,0.08127976999158637
1_S12E04_046_u,1.0626238555744294e-08,3.4219318933992326e-08,1.0,2.6206302752851407e-12,happy,0.9999999657780604
1_S12E04_055_u,1.0,1.1558235922179416e-12,5.2589521626345e-10,8.62150706382181e-09,neutral,-8.096767671150577e-09
1_S12E04_070_u,1.296142360107666e-10,1.0,1.9784789583553175e-13,8.770793065351196e-14,angry,-0.9999999999998899
1_S12E04_076_u,1.0,2.4491807693038936e-08,2.6447240231153302e-11,1.5604087032911051e-12,neutral,-2.4466920861511074e-08
1_S12E04_102_u,1.0,3.675227136512582e-11,1.661871161517947e-11,8.305011192644152e-12,neutral,-2.8438570942590502e-11
1_S12E04_195_u,3.682245619529567e-10,1.0,5.066852428077528e-13,6.877935314385589e-14,angry,-0.9999999999995621
1_S12E04_204_u,0.9999992847442627,2.3446757424494535e-08,6.288233267426335e-10,6.403223551387782e-07,neutral,-6.631402892365301e-07
1_S12E04_233_u,1.0,7.985617375694254e-12,7.369432321324698e-12,7.553830477791124e-11,neutral,-7.615448983228079e-11
1_S12E04_242_u,1.0,1.960830369601707e-12,1.4058083690204892e-11,1.1911120700869304e-10,neutral,-1.0701395368808986e-10
1_S12E04_249_u,1.0114964421603645e-11,1.0,2.3650675059876114e-13,1.2748509930007867e-13,angry,-0.999999999999891
1_S12E04_276_u,1.0,1.954553706384754e-12,2.0690036350856644e-09,8.809238338791658e-10,neutral,1.1861252475001138e-09
1_S12E04_456_u,1.3951955910029845e-11,1.0,9.243299485192646e-13,9.342571475560307e-14,angry,-0.9999999999991691
1_S12E05_030_u,1.0,1.5240817505604576e-12,3.488323629952106e-09,1.5081921822535094e-11,neutral,3.4717176263790103e-09
1_S12E05_054_u,3.11052780754828e-11,1.0,2.5981725993752536e-13,6.939301157348268e-14,angry,-0.9999999999998097
1_S12E05_083_u,1.1051509707371565e-10,3.942281223690003e-11,1.0,7.768025805932055e-12,happy,0.9999999999528092
1_S12E05_110_u,0.9999997615814209,5.7163544731064775e-12,2.7532871627045097e-07,5.895444132875127e-10,neutral,2.7473345550269035e-07
1_S12E05_134_u,9.149305445210754e-12,1.0,3.101466566207689e-13,1.3607161458793066e-13,angry,-0.9999999999998259
1_S12E06_010_u,6.967441901206683e-11,1.0,2.5174667580597776e-13,5.598092586820043e-14,angry,-0.9999999999998042
1_S12E06_016_u,5.299920658591306e-12,1.0,7.2816140053375e-13,1.080605264015648e-13,angry,-0.9999999999993799
1_S12E06_027_u,6.207867045304738e-06,0.9999938011169434,5.4107537894587665e-11,1.9058908097557836e-13,angry,-0.9999938010630265
1_S12E06_088_u,1.556758943976888e-09,0.00017267640214413404,0.9998273253440857,1.0139761946748038e-10,happy,0.9996546488405439
1_S12E06_111_u,5.0924915326322484e-12,1.0,2.8508575708463546e-13,1.4979245057875068e-13,angry,-0.9999999999998648
1_S12E06_171_u,3.595394468258739e-11,8.296454079292914e-10,1.0,4.437939165463645e-12,happy,0.9999999991659166
1_S12E06_229_u,0.9999985694885254,1.400354562974826e-06,3.280825697921097e-12,6.6423962684358795e-12,neutral,-1.4003579245453965e-06
1_S12E06_248_u,9.97356983134523e-06,3.056714922422543e-05,0.9999594688415527,1.1547181266724493e-10,happy,0.9999289015768567
1_S12E06_287_u,1.0,3.9340544710775305e-12,1.0182520625290348e-11,2.6015881116059347e-10,neutral,-2.5391034500638066e-10
1_S12E06_316_u,0.986834704875946,2.501251294972917e-08,0.013165256939828396,3.410140225756919e-10,neutral,0.013165231586301424
1_S12E06_367_u,1.0,1.7475415645812342e-12,9.384251015154277e-11,1.2464244081300535e-09,neutral,-1.154329439543092e-09
1_S12E06_412_u,1.2338700373926148e-11,1.0,5.97185170238268e-13,9.044359635139096e-14,angry,-0.9999999999994932
1_S12E07_005_u,1.0,3.643370761335918e-12,6.555997498353117e-12,3.555269620370005e-11,neutral,-3.264006946668285e-11
1_S12E07_060_u,0.9997530579566956,1.9367754067189935e-09,0.000246883078943938,2.2414285705263381e-10,neutral,0.00024688091802567425
1_S12E07_092_u,0.9999978542327881,2.143794972653268e-06,5.359979821095706e-12,2.1249681701751566e-12,neutral,-2.143791737641617e-06
1_S12E07_105_u,1.0,1.9919825337832986e-12,1.8619177380441165e-11,2.2455255710429611e-10,neutral,-2.0792536225763825e-10
1_S12E07_147_u,2.178980051947832e-10,2.0686671819980518e-10,1.0,5.9779173798568674e-12,happy,0.9999999997871554
1_S12E07_169_u,6.119445838947968e-09,0.924059271812439,0.07594072073698044,1.1665386434600578e-09,angry,-0.8481185522419972
1_S12E07_179_u,0.0002906497975345701,0.9997093081474304,5.991922236159297e-11,9.290662857097676e-13,angry,-0.9997093080884403
1_S12E07_264_u,8.399659440216922e-11,2.1049816403828636e-11,1.0,9.625551224134998e-12,happy,0.9999999999693246
1_S12E07_424_u,1.0,1.7385759498722564e-11,4.356843878727812e-12,7.1643251227382354e-12,neutral,-2.0193240742732987e-11
1_S12E07_443_u,1.9001140660890314e-09,0.9990203380584717,0.0009795997757464647,2.931863432587001e-11,angry,-0.9980407383120439
1_S12E08_006_u,4.211340609572289e-09,0.9999842643737793,1.5712577805970795e-05,1.7905356017311469e-12,angry,-0.9999685517977639
1_S12E08_023_u,1.1408102906784734e-08,1.505151772107638e-06,0.9999984502792358,9.182631217907744e-12,happy,0.9999969451182811
1_S12E08_071_u,1.0026580099520288e-07,0.9999819993972778,1.7907976143760607e-05,5.5779950103307385e-11,angry,-0.999964091476914
1_S12E08_098_u,1.0,5.941950056986833e-12,1.8522088376937695e-11,7.017157254568529e-12,neutral,5.562981065382333e-12
1_S12E08_103_u,1.0,1.3084389257830842e-12,2.4355989447499837e-10,2.725340175757651e-09,neutral,-2.483088720208436e-09
1_S12E08_135_u,1.0,7.261005490442896e-13,7.981190014438866e-11,2.9798924439106145e-10,neutral,-2.1890344479571708e-10
1_S12E08_258_u,1.0,8.867693038205893e-12,3.918681351633424e-11,1.1292999868572906e-10,neutral,-8.261087820760071e-11
1_S12E08_445_u,4.895685246086856e-11,2.123532599762612e-10,1.0,5.128635797296832e-12,happy,0.9999999997825181
1_S12E09_005_u,1.3921148088458235e-11,1.0,4.3590613974311965e-13,8.218225362385811e-14,angry,-0.9999999999996463
1_S12E09_081_u,5.1815591817216955e-09,0.9994580149650574,0.0005420431843958795,6.921080375477118e-11,angry,-0.9989159718498724
1_S12E09_090_u,2.14774729556666e-07,0.9999997615814209,4.3743852398865635e-13,1.3836500033833493e-13,angry,-0.9999997615811218
1_S12E09_103_u,4.755744885187596e-05,0.9999524354934692,2.9493159216936737e-12,5.428832296899833e-13,angry,-0.9999524354910628
1_S12E09_175_u,1.0,1.0020234425187069e-12,9.172659298783969e-10,1.7026271503794987e-09,neutral,-7.863632439436205e-10
1_S12E09_207_u,1.0,1.788512480477289e-12,3.4127836667785516e-10,1.3694731570979002e-08,neutral,-1.3355241716781624e-08
1_S12E09_307_u,0.9996894598007202,3.862749963640111e-12,0.0003106016374658793,2.902224061074321e-08,neutral,0.0003105726113625186
1_S12E09_369_u,1.1210225803193197e-10,7.690925674097571e-11,1.0,4.668001662294641e-12,happy,0.9999999999184227
1_S12E09_413_u,5.768139999418054e-06,5.953002535363794e-09,0.9999074935913086,8.680463361088187e-05,happy,0.9998206830046952
1_S12E10_076_u,1.0,8.88465136964639e-13,1.1545908673582517e-10,3.1407851319720237e-10,neutral,-1.9950789159834184e-10
1_S12E10_195_u,1.0,3.171827600914612e-12,3.0963866887168123e-11,1.3525640676914641e-11,neutral,1.426639860933887e-11
